state,indicator_id,field,expected,got,match,pdf_url
Odisha,interest_payments,pct_current,1.86,1.86,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,interest_payments,pct_prev,3.14,3.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,salaries_wages,be,37671.11,37671.11,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,salaries_wages,actuals,4195.82,4195.82,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,salaries_wages,pct_current,11.14,11.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,salaries_wages,pct_prev,10.74,10.74,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,pension,be,24800.0,24800.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,pension,actuals,2233.26,2233.26,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,pension,pct_current,9.01,9.01,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,pension,pct_prev,7.61,7.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,subsidy,be,9025.37,9025.37,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,subsidy,actuals,21.14,21.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,subsidy,pct_current,0.23,0.23,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,subsidy,pct_prev,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_expenditure,be,5.0,65012.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_expenditure,actuals,65012.0,1385.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_expenditure,pct_current,1385.94,2.13,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_expenditure,pct_prev,2.13,2.54,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_expenditure,be,7.0,265212.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_expenditure,actuals,265212.0,13387.25,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_expenditure,pct_current,13387.25,5.05,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_expenditure,pct_prev,5.05,4.17,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,loans_advances_disbursed,be,,1588.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,loans_advances_disbursed,actuals,,24.8,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,loans_advances_disbursed,pct_current,,1.56,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,loans_advances_disbursed,pct_prev,,1.53,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_surplus_deficit,be,9.0,31800.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_surplus_deficit,actuals,1.0,-550.26,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_surplus_deficit,pct_current,4.0,-1.73,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_surplus_deficit,pct_prev,31800.0,14.45,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,fiscal_deficit,be,10.0,-34200.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,fiscal_deficit,actuals,7.0,-1917.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,fiscal_deficit,pct_current,8.0,5.61,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,fiscal_deficit,pct_prev,-34200.0,-7.67,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,primary_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,primary_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,primary_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,primary_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Rajasthan,revenue_receipts,be,1.0,294536.49,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_receipts,actuals,294536.49,14625.72,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_receipts,pct_current,14625.72,4.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_receipts,pct_prev,4.97,5.36,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,tax_revenue,be,228459.87,228459.87,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,tax_revenue,actuals,13162.17,13162.17,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,tax_revenue,pct_current,5.76,5.76,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,tax_revenue,pct_prev,6.17,6.17,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sgst,be,63600.0,63600.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sgst,actuals,3661.72,3661.72,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sgst,pct_current,5.76,5.76,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sgst,pct_prev,6.88,6.88,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,stamps_registration,be,14350.0,14350.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,stamps_registration,actuals,851.23,851.23,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,stamps_registration,pct_current,5.93,5.93,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,stamps_registration,pct_prev,6.02,6.02,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,land_revenue,be,881.11,881.11,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,land_revenue,actuals,66.09,66.09,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,land_revenue,pct_current,7.5,7.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,land_revenue,pct_prev,3.13,3.13,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sales_tax,be,30780.0,30780.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sales_tax,actuals,1795.1,1795.1,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sales_tax,pct_current,5.83,5.83,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,sales_tax,pct_prev,6.08,6.08,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,state_excise,be,19720.0,19720.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,state_excise,actuals,1171.19,1171.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,state_excise,pct_current,5.94,5.94,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,state_excise,pct_prev,6.97,6.97,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,union_taxes_share,be,85716.48,85716.48,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,union_taxes_share,actuals,4925.38,4925.38,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,union_taxes_share,pct_current,5.75,5.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,union_taxes_share,pct_prev,5.73,5.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,other_taxes,be,13412.28,13412.28,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,other_taxes,actuals,691.46,691.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,other_taxes,pct_current,5.16,5.16,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,other_taxes,pct_prev,4.9,4.9,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,non_tax_revenue,be,26883.32,26883.32,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,non_tax_revenue,actuals,1463.55,1463.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,non_tax_revenue,pct_current,5.44,5.44,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,non_tax_revenue,pct_prev,6.51,6.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,grants_in_aid,be,,39193.3,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,grants_in_aid,actuals,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,grants_in_aid,pct_current,,0.24,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,grants_in_aid,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,capital_receipts,be,2.0,85080.02,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,capital_receipts,actuals,85080.02,4049.88,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,capital_receipts,pct_current,4049.88,4.76,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,capital_receipts,pct_prev,4.76,6.4,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,recovery_loans,be,416.39,416.39,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,recovery_loans,actuals,17.53,17.53,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,recovery_loans,pct_current,4.21,4.21,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,recovery_loans,pct_prev,5.7,5.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,borrowings,be,84643.63,84643.63,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,borrowings,actuals,4032.01,4032.01,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,borrowings,pct_current,4.76,4.76,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,borrowings,pct_prev,6.4,6.4,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,total_receipts,be,3.0,379616.5,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,total_receipts,actuals,379616.5,18675.6,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,total_receipts,pct_current,18675.6,4.92,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,total_receipts,pct_prev,4.92,5.57,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_expenditure,be,4.0,325545.9,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_expenditure,actuals,325545.9,17245.54,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_expenditure,pct_current,17245.54,5.3,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,revenue_expenditure,pct_prev,5.3,5.88,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,interest_payments,be,40058.22,40058.22,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,interest_payments,actuals,2260.74,2260.74,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,interest_payments,pct_current,5.64,5.64,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,interest_payments,pct_prev,6.31,6.31,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,salaries_wages,be,83774.99,83774.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,salaries_wages,actuals,6009.58,6009.58,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,salaries_wages,pct_current,7.17,7.17,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,salaries_wages,pct_prev,7.22,7.22,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,pension,be,33875.02,33875.02,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
Rajasthan,pension,actuals,2146.05,2146.05,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-04-2025-0682423da2dbd16-99557926.pdf
